finding	file_path	record_id	ingredient	value	unit	detail
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	Na2SeO3 x 5 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	CoSO4 x 7 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2472_Aciduliprofundum_Medium.yaml	CultureMech:009048	Resazurin	0.5	G_PER_L	0.5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2472_Aciduliprofundum_Medium.yaml	CultureMech:009048	DI Water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M254_Methanoculleus_Medium.yaml	CultureMech:009119	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2554_Pyrococcus_medium.yaml	CultureMech:009123	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M2554_Pyrococcus_medium.yaml	CultureMech:009123	NiCl2 . 6H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Distilled water	2990.0	G_PER_L	2990 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Na2MoO4 x 2 H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	MnCl2 x 4 H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	CoCl2 x 6 H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	NiCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	CuCl2 x 2 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M257_Methanogenium_Medium.yaml	CultureMech:009148	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M258_Methanomicrobium_Mobile_Medium.yaml	CultureMech:009157	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M258_Methanomicrobium_Mobile_Medium.yaml	CultureMech:009157	FeSO4・7H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	DI Water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	p-Aminobenzoic Acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Thiamine x HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Pyridoxine x HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Folic Acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Nicotinic Acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	CoSO4 x 7 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Biotin	20	G_PER_L	20 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	p-Aminobenzoic acid	50	G_PER_L	50 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Thiamine-HCl	50	G_PER_L	50 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Pyridoxine hydrochloride	100	G_PER_L	100 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Folic acid	20	G_PER_L	20 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Vitamin B12	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Riboflavin	50	G_PER_L	50 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Nicotinic acid	50	G_PER_L	50 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2614_Ignicoccus_Medium.yaml	CultureMech:009181	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2614_Ignicoccus_Medium.yaml	CultureMech:009181	H3BO3	15	G_PER_L	15 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Pyridoxine hydrochloride	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	Distilled water	1990.0	G_PER_L	1990 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	Na2MoO4 x 2 H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	MnCl2 x 4 H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	CoCl2 x 6 H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	NiCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	CuCl2 x 2 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2648_Methanosalsum_Zhilinae_Medium.yaml	CultureMech:009204	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Distilled water	2080.0	G_PER_L	2080 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Na2MoO4 x 2 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	H3BO3	19	G_PER_L	19 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	CoCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	NiCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	ZnCl2	75	G_PER_L	75 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	CuSO4 x 5 H2O	9	G_PER_L	9 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	AlK(SO4)2 x 12 H2O	3.45	G_PER_L	3.45 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	MnSO4 x 4 H2O	26	G_PER_L	26 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	FeCl2 x 4 H2O	1.34	G_PER_L	1.34 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
